seller_id,period,sales,freight_value,total_sales,quantity,volume,baskets
0ef83d7d83ed97cd2a0049ac8be5f88a,2017-11-01,882.66,189.63,1072.29,11,6.107,9
0ef83d7d83ed97cd2a0049ac8be5f88a,2017-12-01,514.12,143.08,657.2,9,3.866,9
0ef83d7d83ed97cd2a0049ac8be5f88a,2018-01-01,834.97,149.14,984.11,8,5.366,7
0ef83d7d83ed97cd2a0049ac8be5f88a,2018-02-01,733.4,133.44,866.84,7,4.44,5
0ef83d7d83ed97cd2a0049ac8be5f88a,2018-03-01,794.85,204.12,998.97,13,5.79,11
0ef83d7d83ed97cd2a0049ac8be5f88a,2018-04-01,52.99,14.45,67.44,1,0.434,1
0ef83d7d83ed97cd2a0049ac8be5f88a,2018-05-01,104,79.87,183.87,1,1.211,1
0ef83d7d83ed97cd2a0049ac8be5f88a,2018-06-01,197.13,40.99,238.12,1,1.083,1
0ef83d7d83ed97cd2a0049ac8be5f88a,2018-07-01,250,56.92,306.92,3,2.317,3
0f0c984a4a955310903b6b6008660bad,2018-03-01,59.9,20.84,80.74,1,10.2,1
0f0c984a4a955310903b6b6008660bad,2018-04-01,309.91,90.73,400.64,3,8.1,3
0f519b0d2e5eb2227c93dd25038bfc01,2016-12-01,79.9,23,102.9,1,1.4,1
0f7eea709efdf942b5f95c7516dbacd7,2018-03-01,31,18.23,49.23,1,0.26,1
0f7eea709efdf942b5f95c7516dbacd7,2018-04-01,164.74,26.09,190.83,2,0.935,2
0f80a40c312b2472dca482cf50f5186f,2018-07-01,129.9,20.1,150,1,0.8,1
0f94588695d71662beec8d883ffacf09,2017-02-01,9,18.59,27.59,1,1.2,1
0fe2d9733ed841eb064503920015a8c0,2018-04-01,199.76,45.36,245.12,2,1.183,2
0fe2d9733ed841eb064503920015a8c0,2018-06-01,189.88,63.35,253.23,1,2.3,1
0ff83046c3fa22efee8ecf291888b191,2017-03-01,139.8,43.69,183.49,2,1.7,2
0ff83046c3fa22efee8ecf291888b191,2017-06-01,139.8,74.44,214.24,2,1.75,2
0ff83046c3fa22efee8ecf291888b191,2017-07-01,69.9,35.81,105.71,1,0.85,1
0ff83046c3fa22efee8ecf291888b191,2017-10-01,139.8,27.04,166.84,2,1.7,1
0ff83046c3fa22efee8ecf291888b191,2017-11-01,69.9,16.25,86.15,1,1.2,1
0ff83046c3fa22efee8ecf291888b191,2018-01-01,139.8,37.79,177.59,2,1.85,2
0ff83046c3fa22efee8ecf291888b191,2018-03-01,69.9,19.46,89.36,1,0.85,1
0ffa40d54288e4f3499b8780dd0f144f,2017-12-01,737.9,179.48,917.38,12,11.708,11
0ffa40d54288e4f3499b8780dd0f144f,2018-01-01,698,154.03,852.03,10,13.8,9
0ffa40d54288e4f3499b8780dd0f144f,2018-02-01,490.9,176.43,667.33,9,7.7,9
0ffa40d54288e4f3499b8780dd0f144f,2018-03-01,121,32.25,153.25,2,1.7,2
0ffa40d54288e4f3499b8780dd0f144f,2018-04-01,115,41.48,156.48,2,1.6,2
10076e5788b8ee532724bcd460baf762,2017-04-01,75.2,30.21,105.41,2,0.3,2
10076e5788b8ee532724bcd460baf762,2017-05-01,38.8,11.85,50.65,1,0.15,1
10076e5788b8ee532724bcd460baf762,2017-06-01,75.2,23.71,98.91,2,0.25,2
10076e5788b8ee532724bcd460baf762,2017-08-01,48,23.7,71.7,2,0.15,2
10076e5788b8ee532724bcd460baf762,2017-09-01,24,15.1,39.1,1,0.1,1
10076e5788b8ee532724bcd460baf762,2017-11-01,24,12.04,36.04,1,0.1,1
10076e5788b8ee532724bcd460baf762,2017-12-01,176.54,69,245.54,5,0.6,4
10076e5788b8ee532724bcd460baf762,2018-02-01,154.96,69.39,224.35,5,0.7,3
10076e5788b8ee532724bcd460baf762,2018-03-01,75.2,36.47,111.67,2,0.35,2
10076e5788b8ee532724bcd460baf762,2018-04-01,57.58,31.02,88.6,2,0.2,2
10076e5788b8ee532724bcd460baf762,2018-06-01,72,54.81,126.81,3,0.25,3
10089e9f2fd0c668a8fd4e52e1698888,2017-02-01,780,36.92,816.92,2,18.1,2
10089e9f2fd0c668a8fd4e52e1698888,2017-10-01,359.9,22.49,382.39,1,6.4,1
101921376b577a4540dc30e9009133ca,2017-04-01,373,21.49,394.49,1,5,1
101a3a003516bc11253298b2fad3cb65,2018-05-01,120,37.05,157.05,3,2.25,2
101a3a003516bc11253298b2fad3cb65,2018-06-01,330,36.95,366.95,3,4.5,3
1025f0e2d44d7041d6cf58b6550e0bfa,2017-06-01,1300.2,240.69,1540.89,12,34.75,8
1025f0e2d44d7041d6cf58b6550e0bfa,2017-07-01,4140.2,743.03,4883.23,45,140.775,24
1025f0e2d44d7041d6cf58b6550e0bfa,2017-08-01,7229.6,1970.28,9199.88,81,321.75,49
1025f0e2d44d7041d6cf58b6550e0bfa,2017-09-01,6325.6,1735.31,8060.91,71,258.075,43
1025f0e2d44d7041d6cf58b6550e0bfa,2017-10-01,13434.04,3435.53,16869.57,179,489.8,98
1025f0e2d44d7041d6cf58b6550e0bfa,2017-11-01,1342.2,370.89,1713.09,23,37.25,13
1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01,8808.7,1904.96,10713.66,82,325.275,47
1025f0e2d44d7041d6cf58b6550e0bfa,2018-01-01,4256.8,1029.79,5286.59,44,155.95,26
1025f0e2d44d7041d6cf58b6550e0bfa,2018-02-01,12553.67,4007.86,16561.53,148,460.125,80
1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-01,14960.65,2885.5,17846.15,142,495.85,96
1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-01,17681.96,3642.88,21324.84,189,581.45,130
1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-01,12678.07,3401.15,16079.22,123,447.625,93
1025f0e2d44d7041d6cf58b6550e0bfa,2018-06-01,17360.26,4292.49,21652.75,150,579.5,104
1025f0e2d44d7041d6cf58b6550e0bfa,2018-07-01,16896.6,4231.78,21128.38,139,571.875,104
10264f60a8f0a4d2f30810f5c661c673,2018-05-01,149.8,15.56,165.36,2,0.4,2
10264f60a8f0a4d2f30810f5c661c673,2018-06-01,74.9,18.62,93.52,1,0.2,1
10264f60a8f0a4d2f30810f5c661c673,2018-07-01,59.9,7.68,67.58,1,0.15,1
1099a00e0ee3a50935e6c2447ca090c5,2017-10-01,299.9,29.48,329.38,1,4.5,1
1099a00e0ee3a50935e6c2447ca090c5,2017-11-01,299.9,16,315.9,1,5.8,1
1099a00e0ee3a50935e6c2447ca090c5,2017-12-01,249.9,15.65,265.55,1,5.7,1
10cdd491d1dbea8fb4ead97b19c334ce,2018-05-01,90,13.97,103.97,1,0.25,1
10cdd491d1dbea8fb4ead97b19c334ce,2018-06-01,118.9,64.89,183.79,2,0.4,2
10ff823eda2b032e2c93d17a7d294736,2017-05-01,189.99,16.96,206.95,1,2.6,1
10ff823eda2b032e2c93d17a7d294736,2017-06-01,149.99,16.68,166.67,1,1.59,1
10ff823eda2b032e2c93d17a7d294736,2017-09-01,189.99,16.96,206.95,1,2.6,1
10ff823eda2b032e2c93d17a7d294736,2017-10-01,77.4,21.03,98.43,1,1.6,1
10ff823eda2b032e2c93d17a7d294736,2017-11-01,178.9,21.74,200.64,1,2.6,1
10ff823eda2b032e2c93d17a7d294736,2017-12-01,77.4,21.03,98.43,1,1.6,1
10ff823eda2b032e2c93d17a7d294736,2018-02-01,93.5,19.62,113.12,1,1.2,1
10ff823eda2b032e2c93d17a7d294736,2018-03-01,337.8,30.54,368.34,2,5,2
112453736dbe3889cfb74e1aaa0ba0c1,2018-05-01,405,56.25,461.25,3,5.4,1
112453736dbe3889cfb74e1aaa0ba0c1,2018-06-01,1080,147.27,1227.27,8,10.9,4
112453736dbe3889cfb74e1aaa0ba0c1,2018-07-01,405,61.25,466.25,3,5.4,2
1127b7f2594683f2510f1c2c834a486b,2017-01-01,21.73,14.52,36.25,1,0.4,1
1127b7f2594683f2510f1c2c834a486b,2017-02-01,46.3,18.63,64.93,1,0.7,1
1127b7f2594683f2510f1c2c834a486b,2017-03-01,113.92,59.89,173.81,5,1.6,4
1127b7f2594683f2510f1c2c834a486b,2017-04-01,300.17,131.49,431.66,8,4.3,8
1127b7f2594683f2510f1c2c834a486b,2017-05-01,671.19,166.69,837.88,10,8.363,7
1127b7f2594683f2510f1c2c834a486b,2017-06-01,442.81,129.29,572.1,10,6.976,8
1127b7f2594683f2510f1c2c834a486b,2017-07-01,1052.45,312.03,1364.48,23,10,20
1127b7f2594683f2510f1c2c834a486b,2017-08-01,178.23,61.43,239.66,5,2.6,5
1127b7f2594683f2510f1c2c834a486b,2017-09-01,368.46,96.49,464.95,9,3.35,8
1127b7f2594683f2510f1c2c834a486b,2017-10-01,583.02,169.64,752.66,14,6.793,14
1127b7f2594683f2510f1c2c834a486b,2017-11-01,744.19,86.41,830.6,6,4.613,6
1127b7f2594683f2510f1c2c834a486b,2017-12-01,140.1,30.16,170.26,2,4.15,2
1127b7f2594683f2510f1c2c834a486b,2018-01-01,58.23,11.73,69.96,1,0.9,1
1127b7f2594683f2510f1c2c834a486b,2018-02-01,834.25,176.64,1010.89,10,10.9,5
1127b7f2594683f2510f1c2c834a486b,2018-03-01,346.64,90.74,437.38,6,3.25,5
1127b7f2594683f2510f1c2c834a486b,2018-04-01,143.77,48.57,192.34,4,3.4,4
1127b7f2594683f2510f1c2c834a486b,2018-05-01,319.3,63.9,383.2,6,3.058,4
1127b7f2594683f2510f1c2c834a486b,2018-06-01,207.31,78.3,285.61,6,4.25,6
1127b7f2594683f2510f1c2c834a486b,2018-07-01,279.26,75.16,354.42,5,5.45,5
11305281b50fff20ae8bb473f8e11876,2016-09-01,44.99,15.53,60.52,1,1.25,1
11305281b50fff20ae8bb473f8e11876,2017-01-01,424.68,109.46,534.14,5,6.262,3
11305281b50fff20ae8bb473f8e11876,2017-02-01,399.99,63.16,463.15,1,30,1
11305281b50fff20ae8bb473f8e11876,2017-03-01,999.78,166.08,1165.86,4,63.9,3
11305281b50fff20ae8bb473f8e11876,2017-04-01,994.87,313.6,1308.47,4,64.525,4
11305281b50fff20ae8bb473f8e11876,2017-06-01,119.9,21.33,141.23,1,3.35,1
11305281b50fff20ae8bb473f8e11876,2017-07-01,604.69,128.88,733.57,4,36.2,4
11305281b50fff20ae8bb473f8e11876,2017-10-01,159.99,21.61,181.6,1,2.375,1
11305281b50fff20ae8bb473f8e11876,2017-11-01,399.99,113.38,513.37,1,30,1
11305281b50fff20ae8bb473f8e11876,2017-12-01,479.97,108.66,588.63,3,8.875,3
11305281b50fff20ae8bb473f8e11876,2018-01-01,639.96,82.43,722.39,4,12.8,3
11305281b50fff20ae8bb473f8e11876,2018-02-01,369.97,72,441.97,3,7.575,3
11305281b50fff20ae8bb473f8e11876,2018-05-01,139.99,39.49,179.48,1,3.2,1
11305281b50fff20ae8bb473f8e11876,2018-06-01,379.96,84.61,464.57,4,8.675,3
11305281b50fff20ae8bb473f8e11876,2018-07-01,369.97,104.29,474.26,3,9.025,3
113e3a788b935f48aad63e1c41dac1bd,2017-06-01,6.19,16.79,22.98,1,0.2,1
113e3a788b935f48aad63e1c41dac1bd,2017-09-01,154.25,73.02,227.27,9,2.2,4
113e3a788b935f48aad63e1c41dac1bd,2017-10-01,106.64,53.94,160.58,4,2.35,4
113e3a788b935f48aad63e1c41dac1bd,2017-11-01,104.27,114.3,218.57,8,2.5,8
113e3a788b935f48aad63e1c41dac1bd,2018-01-01,39.45,40.73,80.18,2,0.85,2
113e3a788b935f48aad63e1c41dac1bd,2018-02-01,31.45,24.64,56.09,2,0.4,2
113e3a788b935f48aad63e1c41dac1bd,2018-03-01,95.45,159.24,254.69,9,2.2,6
113e3a788b935f48aad63e1c41dac1bd,2018-04-01,87.03,41.28,128.31,2,2.2,2
113e3a788b935f48aad63e1c41dac1bd,2018-05-01,83.39,49.26,132.65,3,1.1,2
113e3a788b935f48aad63e1c41dac1bd,2018-06-01,89.76,56.79,146.55,4,1.3,4
113e3a788b935f48aad63e1c41dac1bd,2018-07-01,49.47,56.61,106.08,4,1.1,4
116ccb1a1604bc88e4d234a8c23f33de,2017-10-01,332.41,202.31,534.72,16,7.733,12
116ccb1a1604bc88e4d234a8c23f33de,2017-11-01,134.1,85.46,219.56,7,3.279,5
116ccb1a1604bc88e4d234a8c23f33de,2017-12-01,170.4,43.8,214.2,3,1.838,3
116ccb1a1604bc88e4d234a8c23f33de,2018-01-01,292,166.32,458.32,13,11.325,10
116ccb1a1604bc88e4d234a8c23f33de,2018-02-01,254.6,73.46,328.06,6,7.65,6
116ccb1a1604bc88e4d234a8c23f33de,2018-03-01,107,66.9,173.9,6,2.058,5
116ccb1a1604bc88e4d234a8c23f33de,2018-04-01,167.08,102.33,269.41,7,4.763,6
116ccb1a1604bc88e4d234a8c23f33de,2018-05-01,253,74.79,327.79,5,6.696,5
116ccb1a1604bc88e4d234a8c23f33de,2018-06-01,220.3,84.35,304.65,6,6.504,5
116ccb1a1604bc88e4d234a8c23f33de,2018-07-01,74,43.72,117.72,4,1.259,4
11742f81550ac064cc9a40f67151d9ad,2018-07-01,781.9,49.11,831.01,2,15.85,2
117cfc326c6d50da67ca858ff5c0c852,2018-04-01,454.6,81.48,536.08,5,47.233,5
11938fcc75f6902fea1d0a6f72b54a57,2017-12-01,249.99,124.74,374.73,1,4,1
11938fcc75f6902fea1d0a6f72b54a57,2018-04-01,344.99,17.42,362.41,1,1.8,1
119c7f1a00ef43fad0e57604e76a747c,2017-09-01,149.9,9.24,159.14,1,0.8,1
119c7f1a00ef43fad0e57604e76a747c,2018-01-01,39.9,7.78,47.68,1,0.688,1
119d1aef1b4144adba89163f6cd9f5d4,2017-04-01,299,67.14,366.14,1,29.5,1
119d1aef1b4144adba89163f6cd9f5d4,2017-07-01,497,87.34,584.34,2,48.1,2
119d1aef1b4144adba89163f6cd9f5d4,2017-10-01,298,49.76,347.76,1,22.7,1
11bfa66332777660bd0640ee84d47006,2017-08-01,281,63.66,344.66,4,1.142,4
11bfa66332777660bd0640ee84d47006,2017-09-01,10.99,15.1,26.09,1,0.2,1
11bfa66332777660bd0640ee84d47006,2017-10-01,488.57,98.15,586.72,7,2.775,6
11bfa66332777660bd0640ee84d47006,2017-11-01,519.71,339.62,859.33,18,8.15,12
11bfa66332777660bd0640ee84d47006,2017-12-01,446.11,203.69,649.8,13,9.275,12
11bfa66332777660bd0640ee84d47006,2018-01-01,750.85,286.98,1037.83,18,3.392,13
11bfa66332777660bd0640ee84d47006,2018-02-01,669.09,307.73,976.82,18,10.349,10
11bfa66332777660bd0640ee84d47006,2018-03-01,49.78,43.22,93,4,3.15,3
11bfa66332777660bd0640ee84d47006,2018-04-01,160.96,85.11,246.07,6,6.25,4
11bfa66332777660bd0640ee84d47006,2018-05-01,359.94,134.5,494.44,7,5.167,5
11bfa66332777660bd0640ee84d47006,2018-06-01,86.99,36.7,123.69,2,3.45,2
11bfa66332777660bd0640ee84d47006,2018-07-01,101.88,68.21,170.09,4,5,4
11d4c477d09821164bca4f70a2eae031,2017-06-01,50.34,40.76,91.1,3,4.52,2
11d4c477d09821164bca4f70a2eae031,2017-07-01,32.7,17.06,49.76,1,3.52,1
11eac105f3f90a9b87b19c89d91e24f3,2017-04-01,276,41.92,317.92,2,16.2,2
11eac105f3f90a9b87b19c89d91e24f3,2017-05-01,406.9,55.63,462.53,2,26.875,2
11eac105f3f90a9b87b19c89d91e24f3,2017-06-01,119.99,27.39,147.38,1,9.08,1
11fb6f6d341adbe19e81733701704635,2018-07-01,1197,399.66,1596.66,3,60.975,3
120476eb7a04c149d14772edaf5d9bf2,2018-06-01,2228.9,130.66,2359.56,5,6.675,3
120476eb7a04c149d14772edaf5d9bf2,2018-07-01,139.9,20.17,160.07,1,0.6,1
1284de4ae8aa26997e748c851557cf0e,2017-04-01,379.99,27.94,407.93,1,0.269,1
1284de4ae8aa26997e748c851557cf0e,2017-07-01,749.99,39.05,789.04,1,0.45,1
1284de4ae8aa26997e748c851557cf0e,2017-09-01,329.99,19.88,349.87,1,0.65,1
128639473a139ac0f3e5f5ade55873a5,2017-04-01,394.1,263.51,657.61,15,5.025,15
128639473a139ac0f3e5f5ade55873a5,2017-05-01,144.9,172.15,317.05,11,1.609,11
128639473a139ac0f3e5f5ade55873a5,2017-06-01,740.35,660.65,1401,37,6.751,36
128639473a139ac0f3e5f5ade55873a5,2017-07-01,531.9,494,1025.9,31,5.375,30
128639473a139ac0f3e5f5ade55873a5,2017-08-01,568.3,426.83,995.13,27,5.475,26
128639473a139ac0f3e5f5ade55873a5,2017-09-01,480.7,413.84,894.54,23,5.888,22
128639473a139ac0f3e5f5ade55873a5,2017-10-01,854.3,804,1658.3,43,9.071,42
128639473a139ac0f3e5f5ade55873a5,2017-11-01,1226.4,908.11,2134.51,56,12.321,50
128639473a139ac0f3e5f5ade55873a5,2017-12-01,1988.4,1489.59,3477.99,92,18.945,87
128639473a139ac0f3e5f5ade55873a5,2018-01-01,1594,1257.86,2851.86,66,16.572,63
128639473a139ac0f3e5f5ade55873a5,2018-02-01,1009.3,832.48,1841.78,48,10.783,46
128639473a139ac0f3e5f5ade55873a5,2018-03-01,794.08,636.17,1430.25,38,5.983,35
128639473a139ac0f3e5f5ade55873a5,2018-04-01,717.82,720.92,1438.74,34,4.6,32
128639473a139ac0f3e5f5ade55873a5,2018-05-01,391.5,355.35,746.85,17,3.162,16
128639473a139ac0f3e5f5ade55873a5,2018-06-01,315.5,228.97,544.47,15,1.95,15
128639473a139ac0f3e5f5ade55873a5,2018-07-01,157.3,121.17,278.47,7,0.913,7
128f9bfbe4c7d5185033914b1de3d39a,2017-08-01,94,17.91,111.91,1,1.65,1
128f9bfbe4c7d5185033914b1de3d39a,2017-09-01,351.9,162.96,514.86,3,7.1,3
128f9bfbe4c7d5185033914b1de3d39a,2017-10-01,253,28.23,281.23,2,4.56,2
128f9bfbe4c7d5185033914b1de3d39a,2017-11-01,170,37.67,207.67,2,1.35,2
128f9bfbe4c7d5185033914b1de3d39a,2017-12-01,94.9,25.44,120.34,2,1.1,2
128f9bfbe4c7d5185033914b1de3d39a,2018-01-01,107.79,36.22,144.01,2,1.65,1
128f9bfbe4c7d5185033914b1de3d39a,2018-02-01,94,13.36,107.36,1,1.65,1
128f9bfbe4c7d5185033914b1de3d39a,2018-04-01,19.8,36.46,56.26,2,0.2,1
128f9bfbe4c7d5185033914b1de3d39a,2018-05-01,91.9,14.95,106.85,1,1.35,1
12a8eb0f8d1cd3270695bf2a99f55966,2017-09-01,135,13.29,148.29,1,0.7,1
12a8eb0f8d1cd3270695bf2a99f55966,2017-11-01,262,26.38,288.38,1,1.2,1
12b9676b00f60f3b700e83af21824c0e,2017-02-01,1532,182.28,1714.28,7,14.9,7
12b9676b00f60f3b700e83af21824c0e,2017-03-01,796,109.28,905.28,4,7,4
12b9676b00f60f3b700e83af21824c0e,2017-04-01,2029,261.9,2290.9,10,18.1,10
12b9676b00f60f3b700e83af21824c0e,2017-05-01,1542,207.95,1749.95,8,13.7,8
12b9676b00f60f3b700e83af21824c0e,2017-06-01,1791,248.54,2039.54,9,16.4,9
12b9676b00f60f3b700e83af21824c0e,2017-07-01,1542,232.38,1774.38,8,17.55,8
12b9676b00f60f3b700e83af21824c0e,2017-08-01,756,117.19,873.19,4,7.5,4
12b9676b00f60f3b700e83af21824c0e,2017-09-01,2248,360.34,2608.34,12,24.65,12
12b9676b00f60f3b700e83af21824c0e,2017-10-01,2985,360.99,3345.99,15,27.8,15
12b9676b00f60f3b700e83af21824c0e,2017-11-01,3482,406.62,3888.62,18,31.05,18
12b9676b00f60f3b700e83af21824c0e,2017-12-01,1112,92.68,1204.68,5,6.95,5
12b9676b00f60f3b700e83af21824c0e,2018-01-01,79,16.8,95.8,1,2,1
12b9676b00f60f3b700e83af21824c0e,2018-02-01,2615,394.24,3009.24,13,23.45,13
12b9676b00f60f3b700e83af21824c0e,2018-03-01,1034,166.52,1200.52,5,9.1,5
12b9676b00f60f3b700e83af21824c0e,2018-04-01,835,97.17,932.17,4,7.5,4
12b9676b00f60f3b700e83af21824c0e,2018-05-01,1073,151.16,1224.16,5,9.15,5
12b9676b00f60f3b700e83af21824c0e,2018-06-01,278,50.61,328.61,2,2.25,2
12b9676b00f60f3b700e83af21824c0e,2018-07-01,1045,112.04,1157.04,5,10.55,5
12c2ed9cded6138cf0c75f525f565fc7,2017-10-01,114.98,25.11,140.09,2,2.3,2
12c2ed9cded6138cf0c75f525f565fc7,2017-11-01,99.99,12.65,112.64,1,1.3,1
12c2ed9cded6138cf0c75f525f565fc7,2018-07-01,99.99,13.29,113.28,1,0.35,1
13074f016982ff2bd6c58ced8682f000,2017-10-01,1004,436.55,1440.55,7,99.85,6
13074f016982ff2bd6c58ced8682f000,2017-11-01,119,16.56,135.56,1,6.45,1
13074f016982ff2bd6c58ced8682f000,2018-01-01,119,29.87,148.87,1,6.45,1
13074f016982ff2bd6c58ced8682f000,2018-02-01,238,76.86,314.86,2,12.9,2
13074f016982ff2bd6c58ced8682f000,2018-03-01,129,85.61,214.61,1,6.45,1
13074f016982ff2bd6c58ced8682f000,2018-05-01,239,72.34,311.34,1,22.15,1
13074f016982ff2bd6c58ced8682f000,2018-06-01,268,277.91,545.91,2,27.3,2
131fcb0a0c9a47bba4474aacff0f14b7,2018-05-01,218.9,18.64,237.54,2,1.5,2
131fcb0a0c9a47bba4474aacff0f14b7,2018-07-01,150.9,17.97,168.87,2,1.25,2
1336efc61c316ddf92c899eb817f7cae,2016-12-01,191,37.41,228.41,2,2.55,2
1336efc61c316ddf92c899eb817f7cae,2017-01-01,195,42.08,237.08,3,1.3,3
1336efc61c316ddf92c899eb817f7cae,2017-02-01,28,10.96,38.96,1,0.3,1
1336efc61c316ddf92c899eb817f7cae,2017-03-01,50.99,22.7,73.69,2,1.35,2
1336efc61c316ddf92c899eb817f7cae,2017-04-01,524.99,182.8,707.79,6,22.8,6
1336efc61c316ddf92c899eb817f7cae,2017-05-01,294.55,105.59,400.14,8,4.55,7
1336efc61c316ddf92c899eb817f7cae,2017-06-01,331.98,164.36,496.34,10,3.775,7
1336efc61c316ddf92c899eb817f7cae,2017-07-01,398.99,95.59,494.58,6,11.65,6
1336efc61c316ddf92c899eb817f7cae,2017-08-01,98.99,52.62,151.61,3,11.95,3
1336efc61c316ddf92c899eb817f7cae,2017-09-01,172,81.23,253.23,5,1.9,2
1336efc61c316ddf92c899eb817f7cae,2017-10-01,296.98,130.84,427.82,8,7.55,7
1336efc61c316ddf92c899eb817f7cae,2017-12-01,409.89,91.93,501.82,6,10.85,6
1336efc61c316ddf92c899eb817f7cae,2018-01-01,39,17.92,56.92,1,1,1
1336efc61c316ddf92c899eb817f7cae,2018-02-01,310.99,98.92,409.91,6,8.6,5
1336efc61c316ddf92c899eb817f7cae,2018-03-01,140.98,46.77,187.75,3,8.45,3
1336efc61c316ddf92c899eb817f7cae,2018-04-01,166.99,80.89,247.88,4,2.25,3
1336efc61c316ddf92c899eb817f7cae,2018-05-01,607.99,123.35,731.34,3,18.8,3
1336efc61c316ddf92c899eb817f7cae,2018-06-01,357,73.48,430.48,4,3.2,4
1336efc61c316ddf92c899eb817f7cae,2018-07-01,221,58.54,279.54,4,1.9,3
134285d1f41da5c13a756ee8142c8a4e,2018-05-01,1073.8,51.14,1124.94,3,3.7,2
134285d1f41da5c13a756ee8142c8a4e,2018-07-01,498.9,29.79,528.69,1,1.55,1
134a288e7de827ec5ec62e3ec9c3a295,2017-04-01,237.1,38.81,275.91,2,1.5,2
134a288e7de827ec5ec62e3ec9c3a295,2017-05-01,80,15.32,95.32,1,0.7,1
134a288e7de827ec5ec62e3ec9c3a295,2017-07-01,290,43.18,333.18,4,2.5,4
134a288e7de827ec5ec62e3ec9c3a295,2017-08-01,270.35,29.24,299.59,2,1.4,2
134b867a0f7f8bbe6abf10f91874891e,2018-03-01,789.89,132.95,922.84,1,6.45,1
13511db12ac61e2f89c53b72a944a60b,2018-03-01,134,13.64,147.64,1,5.3,1
13511db12ac61e2f89c53b72a944a60b,2018-04-01,273,112.63,385.63,2,10.15,2
13511db12ac61e2f89c53b72a944a60b,2018-05-01,129,36.21,165.21,1,4.35,1
13511db12ac61e2f89c53b72a944a60b,2018-06-01,131,47.22,178.22,1,4.2,1
13511db12ac61e2f89c53b72a944a60b,2018-07-01,131,56.27,187.27,1,4.2,1
1352e06ae67b410cdae0b2a22361167b,2017-03-01,178,36.1,214.1,2,1,2
1352e06ae67b410cdae0b2a22361167b,2017-05-01,518,33.12,551.12,2,1,2
1354d51653f645349064725ed204e85e,2017-05-01,135,33.26,168.26,2,0.45,2
1354d51653f645349064725ed204e85e,2017-06-01,400,18.24,418.24,1,1.5,1
1354d51653f645349064725ed204e85e,2017-07-01,220,29.04,249.04,2,1,2
1354d51653f645349064725ed204e85e,2017-09-01,135,22.02,157.02,2,0.35,2
1354d51653f645349064725ed204e85e,2017-11-01,60,7.78,67.78,1,0.3,1
1354d51653f645349064725ed204e85e,2017-12-01,100,36.02,136.02,1,0.5,1
1354d51653f645349064725ed204e85e,2018-01-01,220,35.84,255.84,2,1,2
1354d51653f645349064725ed204e85e,2018-02-01,80,7.43,87.43,1,0.1,1
1354d51653f645349064725ed204e85e,2018-03-01,150,18.93,168.93,1,0.5,1
1354d51653f645349064725ed204e85e,2018-04-01,180,16.14,196.14,1,0.45,1
1354d51653f645349064725ed204e85e,2018-06-01,340,33.71,373.71,3,1,2
1354d51653f645349064725ed204e85e,2018-07-01,390,26.31,416.31,3,1,2
138dbe45fc62f1e244378131a6801526,2018-04-01,189.4,150.72,340.12,16,3.717,13
138dbe45fc62f1e244378131a6801526,2018-05-01,259.8,169.93,429.73,12,6.525,12
138dbe45fc62f1e244378131a6801526,2018-06-01,422.36,244.51,666.87,20,5.72,14
138dbe45fc62f1e244378131a6801526,2018-07-01,254,124.08,378.08,10,4.559,10
139157dd4daa45c25b0807ffff348363,2017-07-01,29.9,7.78,37.68,1,0.15,1
13c2ed7698b3ca92dad49e849219da59,2017-12-01,178.98,50.71,229.69,3,1.537,2
13c2ed7698b3ca92dad49e849219da59,2018-01-01,46.63,15.1,61.73,1,0.35,1
13c2ed7698b3ca92dad49e849219da59,2018-03-01,50,19.32,69.32,1,0.3,1
13c2ed7698b3ca92dad49e849219da59,2018-04-01,155,29,184,2,0.825,2
13c2ed7698b3ca92dad49e849219da59,2018-07-01,68,40.55,108.55,2,0.5,2
13d058e4eeac2ce8217660b2f8a05812,2017-04-01,569.95,119.95,689.9,5,24.85,5
13d058e4eeac2ce8217660b2f8a05812,2017-06-01,89.99,15.38,105.37,1,2.75,1
13d058e4eeac2ce8217660b2f8a05812,2017-07-01,899.96,188.59,1088.55,4,68.6,4
13d058e4eeac2ce8217660b2f8a05812,2017-09-01,559.97,147.16,707.13,3,34.85,3
13d058e4eeac2ce8217660b2f8a05812,2017-11-01,559.97,138.58,698.55,3,34.85,3
13d058e4eeac2ce8217660b2f8a05812,2018-01-01,559.97,123.01,682.98,3,34.85,3
13d058e4eeac2ce8217660b2f8a05812,2018-04-01,119.99,35.97,155.96,1,2.75,1
13d058e4eeac2ce8217660b2f8a05812,2018-05-01,349.98,94.61,444.59,2,21,2
13d058e4eeac2ce8217660b2f8a05812,2018-06-01,119.99,62.86,182.85,1,2.75,1
13d95f0f6f73943d4ceffad0fc2cd32c,2018-02-01,249.99,59.33,309.32,1,6.9,1
13dd308f81fea30cc670c656b2b46cc3,2018-06-01,38.9,18.37,57.27,1,0.263,1
13dd308f81fea30cc670c656b2b46cc3,2018-07-01,78.8,15.07,93.87,2,0.488,2
13e85aac53340018b40c2af68001b7e0,2016-09-01,17.8,14.12,31.92,1,1.7,1
